sample_id,air_volume,cold_air_press,hot_air_press,oxygen,hot_air_temp,coal_rate,humidity,gas_rate,furnace_top_press,upper_press_diff,lower_press_diff,total_press_diff,air_press_ratio,furnace_top_temp_avg,air_speed,furnace_throat_temp,pig,all_quality,consumption,fuel_rate,coke_rate
R2S2_TRAIN_73CA4DC3EE0B,4245.039325,401.659973,391.584004,14809.814280,1183.226128,46.812500,6.124894,49.014455,219.960514,56.307928,116.441882,172.749811,25.600074,127.254999,292.964991,151.222099,34.409269,57.289627,1.659404,496.061293,317.252172
R2S2_TRAIN_0154C359B771,4209.400429,402.904010,391.703753,13969.651356,1192.245693,42.937500,25.066421,47.163161,219.985786,48.300945,125.283720,173.584666,24.269191,209.045088,282.470317,214.917952,34.258873,57.186245,1.662500,533.113518,345.270856
R2S2_TRAIN_0DCDF1779BAF,3981.953467,385.089299,351.628898,6332.665738,1187.801628,40.125000,16.117971,48.359705,215.996481,48.471468,105.508170,153.979638,25.488918,160.882703,285.087547,217.201701,32.374438,57.457201,1.658900,505.920833,317.572036
R2S2_TRAIN_BA9CA6C54138,4039.539475,401.347782,384.261794,10977.177459,1187.335920,47.451146,10.350281,48.795107,219.874405,48.995535,117.955884,166.951419,24.708806,151.469403,284.265777,214.266668,33.592187,57.108774,1.664830,509.912352,313.053973
R2S2_TRAIN_6C06FF18D7FA,4035.264035,388.928819,385.299150,8014.908425,1184.037718,40.000000,10.148617,47.832631,219.954606,49.127051,106.532346,155.659397,25.543748,148.544218,284.889266,217.002114,34.292183,57.689491,1.659281,509.177717,331.241287
R2S2_TRAIN_409C563A0C5D,4224.988587,389.559162,380.438911,11598.036739,1187.297982,44.773786,9.523605,48.944144,219.932885,50.558080,115.303414,165.861494,26.325009,150.210737,292.780713,211.923839,33.394983,57.481232,1.659900,500.515986,311.103942
R2S2_TRAIN_04B17674C9AC,4321.769524,405.340241,393.300493,8766.758437,1195.874538,42.062500,12.805497,49.294374,219.987939,48.175273,122.758108,170.933381,24.241986,158.517193,295.831789,213.642076,34.568722,57.378704,1.658198,506.232016,311.337964
R2S2_TRAIN_14093C70798F,4046.193054,399.304409,389.174570,8648.652306,1187.292584,41.062500,23.895614,48.672525,219.947169,50.845937,117.258707,168.104644,24.613561,147.022147,274.345136,232.136931,31.493046,57.665112,1.653600,506.345528,313.173566
R2S2_TRAIN_30959C8C0ED3,4264.293782,402.701280,388.155858,14622.608639,1186.726961,41.816832,15.968890,45.798740,219.954883,47.978295,122.223826,170.202120,24.284111,222.333773,288.081152,210.252412,33.701304,57.161315,1.660900,538.578200,342.146488
R2S2_TRAIN_DD52C72327FD,4277.806340,402.426271,390.215425,12504.888531,1178.145430,40.875000,12.257137,46.480714,219.980670,47.977240,121.289423,169.266663,25.181740,123.903744,293.125114,181.564358,34.214244,56.415392,1.674131,508.112812,316.616276
R2S2_TRAIN_2617328C2C99,4164.513641,390.180019,376.661422,8795.472387,1200.452779,37.344965,24.186920,48.419881,219.906561,53.746728,108.424145,162.170873,26.189455,175.837088,287.622882,224.030639,34.093221,57.569470,1.647403,508.638762,322.118404
R2S2_TRAIN_77846A98A4F7,4153.953618,398.419526,385.147368,9183.572205,1178.540382,42.697660,3.531584,49.177922,220.011528,49.807976,115.333045,165.141021,24.809074,151.627467,287.893333,188.969227,32.453807,57.213268,1.671237,490.108143,305.189056
R2S2_TRAIN_F9971C3391EA,4227.700910,391.800227,382.285081,11476.812259,1192.182194,42.437500,9.952222,46.929166,219.968649,47.787516,112.213018,160.000534,25.437157,155.280459,286.581544,229.406100,34.329693,57.647545,1.652400,536.430499,336.516939
R2S2_TRAIN_FBF07E5BC8B4,4126.252370,389.764154,378.687834,10294.121868,1193.216853,40.050925,12.398647,49.018067,218.625949,57.569417,100.367262,157.936679,25.865725,157.140813,286.447576,218.914886,33.241571,57.816442,1.644992,503.490273,316.632441
R2S2_TRAIN_1B81C18034FB,4223.989431,399.101992,391.240626,13168.196890,1184.708707,43.250000,23.081469,48.858520,219.977978,46.107064,124.149312,170.256376,24.529707,188.031303,284.179777,222.912264,33.751303,56.142835,1.690631,509.256799,322.881375
R2S2_TRAIN_41AAB1683800,4138.826826,390.680414,378.850399,8794.834170,1189.641707,43.002929,17.664128,49.018686,219.935444,51.934249,106.355986,158.290235,25.139759,136.125024,285.186563,183.438939,34.541848,57.427213,1.655600,505.982998,314.595432
R2S2_TRAIN_05C450542ECC,4074.625678,380.434958,376.247203,6148.931368,1199.678828,40.332866,12.334994,49.545610,219.978647,52.926130,96.753847,149.679977,25.596322,153.438783,289.955720,226.865124,32.628936,57.305657,1.661766,504.632236,311.161196
R2S2_TRAIN_96B5BEED865B,4127.186887,387.726285,379.118049,12870.629884,1187.773877,36.964531,24.570804,46.891702,212.604111,45.756446,115.117641,160.874086,25.032266,147.272368,283.951842,228.165965,34.903738,57.535213,1.652473,526.830074,337.546871
R2S2_TRAIN_7B35242429A0,3868.789883,384.586463,373.936999,6196.427722,1187.234055,40.000000,12.791528,48.044380,182.659214,49.151851,104.560477,153.712328,25.769877,150.321290,277.087320,177.943791,33.310239,57.526756,1.653800,508.544038,328.208057
R2S2_TRAIN_49CCC66A9ED6,3481.031461,327.477791,369.890046,5955.987412,1185.151653,40.687500,25.102026,47.240711,216.914854,49.872745,106.235674,156.108420,24.901284,207.504876,276.203198,224.422669,31.122656,57.826676,1.650200,510.006173,332.830066
R2S2_TRAIN_0A620312A351,4215.492845,390.566942,382.931472,11062.347085,1194.014406,39.891552,14.706997,47.943569,220.024921,48.872725,102.282689,151.155414,27.148396,150.977471,295.993561,194.249378,32.242186,57.786385,1.650702,506.791801,327.505983
R2S2_TRAIN_3337F394F4C4,4055.942834,389.555021,382.958338,9537.065615,1185.613152,38.936782,17.892537,47.617752,215.979650,51.163407,108.560627,159.724034,24.831932,215.525943,277.367574,226.600131,31.152984,56.265649,1.695200,525.593177,333.207137
R2S2_TRAIN_F7F4E2C958F9,4170.011242,398.497684,387.246856,12368.768869,1186.676244,38.431178,10.471275,48.765609,215.914671,53.087920,113.225569,166.313489,25.487295,133.953051,291.586110,225.214056,33.980790,57.664364,1.656183,503.253867,317.591713
R2S2_TRAIN_395628C1DA36,4222.596210,391.118699,381.984256,12994.636756,1181.422013,41.000000,13.241194,48.061236,219.927682,50.782462,114.826062,165.608524,25.957365,167.764145,292.089057,214.438327,34.515175,56.521928,1.673824,511.693902,328.854400
R2S2_TRAIN_409B45CA09F4,4230.796598,397.398542,385.792407,12571.412675,1185.639965,41.875000,20.322389,48.249875,219.966669,48.119447,119.280784,167.400231,25.822262,155.069323,290.726905,182.528899,33.185239,57.375928,1.664701,513.268590,329.066484
R2S2_TRAIN_7CBCE06AC960,4149.657968,401.863176,385.242011,10011.764255,1186.182682,44.638602,25.560426,47.379388,208.154868,47.397217,118.700288,166.097505,24.462549,195.815580,285.961284,225.427323,33.095264,57.612470,1.654729,511.715541,338.576113
R2S2_TRAIN_5E56E8A9AC51,4238.811427,396.724795,389.470013,12519.762753,1184.055541,40.375000,10.668984,47.793138,219.957531,47.989581,116.437720,164.427301,25.507528,154.131148,287.034965,216.899311,34.530754,57.323902,1.660357,500.254580,320.290087
R2S2_TRAIN_44F7D3C6D350,4129.735951,394.357270,380.760028,6334.429483,1194.204755,39.036807,10.700207,48.923514,217.954817,55.789519,107.342290,163.131808,25.147685,150.273690,286.700619,198.932668,31.203695,57.553415,1.659300,493.485535,315.241961
R2S2_TRAIN_D1F1106B6DF3,4328.772366,400.550765,387.351454,14915.643221,1185.473610,44.125000,13.045378,47.703388,220.027671,54.828379,119.421364,174.249743,25.422224,155.906049,291.251487,188.733757,34.587714,57.408967,1.656500,506.327547,324.033775
R2S2_TRAIN_AFB88FAC6B94,4152.013606,398.101491,388.987643,13713.766095,1179.453142,43.062500,12.267447,48.146243,215.916057,52.343264,108.199656,160.542920,25.539434,180.032455,287.695573,200.520181,33.130858,56.985972,1.669240,523.290407,342.821517
R2S2_TRAIN_907E8B3C5719,4113.660532,392.430702,377.819177,7114.629423,1200.536544,42.054754,21.014222,49.158491,219.903735,48.860382,109.627502,158.487884,25.420776,149.026809,289.620579,200.296679,34.229360,57.779125,1.647573,503.317298,318.594083
R2S2_TRAIN_DB569A9E6770,4220.211579,397.464245,387.502101,9798.319338,1194.104453,42.148369,5.703441,48.849284,220.004111,53.101532,111.741577,164.843109,26.538907,150.285908,291.626210,197.406755,32.967618,57.335244,1.660900,500.184912,318.679909
R2S2_TRAIN_B9BBBE9915A6,4190.893935,397.311546,383.233665,10199.228055,1199.957681,41.312500,6.513546,48.621872,219.997901,53.474269,109.952064,163.426333,26.402022,146.606850,291.319877,223.433791,34.145832,57.533332,1.651078,498.036430,318.613523
R2S2_TRAIN_9CA34FACBC6A,4139.493094,399.064585,386.095945,7006.974938,1187.074137,42.312500,12.408819,49.533457,219.942725,53.940821,114.919816,168.860637,24.806566,142.588783,288.840027,205.915062,31.394095,57.544453,1.655100,507.760744,312.318267
R2S2_TRAIN_019502265728,4291.058678,403.471053,391.142741,13577.873781,1184.930214,43.247884,6.901220,48.264514,219.972198,49.802995,120.698461,170.501456,25.272905,228.763752,293.887365,228.796516,34.962440,56.302564,1.666208,503.256324,311.559442
R2S2_TRAIN_B76D9C038DC5,4240.748791,400.995328,390.246820,11915.923054,1184.691279,43.562500,26.372698,48.331985,220.052392,53.620856,115.376830,168.997686,25.016902,177.688956,288.541803,222.092027,34.465259,57.333397,1.656262,507.091318,314.495575
R2S2_TRAIN_C6BB7B80A43A,4170.559661,399.412983,385.673067,9222.894495,1184.969097,42.511647,7.867290,48.808671,219.964991,49.614872,117.319819,166.934691,24.538681,165.016077,287.088022,212.087012,33.400790,57.299811,1.661400,506.433851,310.834750
R2S2_TRAIN_E624E43696CB,4002.077641,371.109026,378.732430,6217.839655,1195.094499,41.511727,20.616905,49.798806,215.850573,49.820772,106.212164,156.032936,25.867634,170.080176,282.149800,222.784853,32.684892,58.052515,1.641333,503.019703,314.728335
R2S2_TRAIN_867506E9D962,4088.510854,392.551497,386.064426,9480.700198,1195.221308,41.437500,9.442397,48.874761,219.960182,54.650006,105.654332,160.304338,24.624271,172.834120,282.187517,243.286433,33.020132,57.758598,1.647638,504.133680,323.188744
R2S2_TRAIN_11A322F672D1,4230.464814,403.372269,388.483610,13133.095976,1183.211868,42.250000,3.465843,46.950671,220.042823,48.539575,121.951454,170.491029,24.695810,133.026388,287.705402,153.028140,33.340054,57.158037,1.664700,504.980142,313.534588
R2S2_TRAIN_35F33FE33336,4086.565007,392.998864,382.366842,12283.986555,1181.645260,38.214695,26.082721,47.242683,184.801123,49.374472,111.548772,160.923244,25.066185,198.925718,284.193617,187.933001,31.470882,57.435901,1.654800,530.684689,352.719190
R2S2_TRAIN_AF4D38ABB08D,4122.729413,392.072725,381.783141,10200.118665,1160.576006,40.501560,17.233607,46.011671,215.972756,46.602307,115.356192,161.958499,24.754392,213.308320,283.222429,197.654514,32.682639,57.271549,1.664501,523.500954,332.670317
R2S2_TRAIN_641CDBA4537E,4238.022284,395.409291,386.248393,14628.470378,1187.478475,45.371602,24.445335,47.342588,218.288676,48.428025,117.832799,166.260824,26.352660,142.444503,293.982709,229.810253,32.727371,57.165844,1.667475,512.921653,329.684063
R2S2_TRAIN_A6CCF0801C38,4088.801169,393.276018,377.548369,7168.635973,1197.519920,36.987562,9.392909,48.683276,215.976567,51.584369,112.391756,163.976126,23.844233,167.082032,285.128102,216.695346,31.352216,56.600960,1.666317,503.669762,319.319913
R2S2_TRAIN_CBA2B1684EB7,4231.483459,401.208281,391.117921,10391.429639,1186.380575,43.375000,24.925991,47.941609,219.973448,49.636402,116.706456,166.342858,25.261660,190.243804,290.824075,214.681411,34.428180,57.580017,1.655007,508.817270,313.394205
R2S2_TRAIN_AF9F746B7431,4099.693829,393.821539,383.350724,6871.797714,1182.724130,34.810508,4.826064,48.650900,219.947451,56.988640,106.018733,163.007374,25.051600,155.339842,282.329891,206.748615,33.217170,57.106322,1.691518,509.227339,321.892954
R2S2_TRAIN_274651CAB752,4241.794140,394.029160,384.458290,9108.485629,1183.370710,34.052672,13.324129,48.646521,219.947103,54.002107,110.175528,164.177635,25.553279,171.609406,288.756921,226.831074,31.206602,57.058628,1.689504,507.378036,326.236624
R2S2_TRAIN_06512BD7F86B,4092.131906,394.467338,376.024704,12501.398942,1182.748051,42.025260,23.115292,48.612169,219.925490,47.162178,119.278889,166.441067,24.989584,145.981929,285.793434,155.440640,33.106048,57.761482,1.648905,500.577584,321.220781
R2S2_TRAIN_587DFE79ABEC,4121.204935,395.807627,382.691282,11999.143714,1200.460283,41.125000,15.315135,49.660392,219.981265,56.900591,112.391086,169.291676,25.016294,170.279448,287.138874,223.492955,34.317331,57.719434,1.649855,506.255922,328.254786
R2S2_TRAIN_E1D088279CC6,4093.967026,395.629305,384.460164,10271.901978,1187.409701,42.915387,6.044865,48.511787,219.957073,54.266288,114.678698,168.944986,25.238468,161.773805,284.625754,226.139267,32.654218,57.362087,1.655700,493.583950,310.037204
R2S2_TRAIN_6A570F676614,3704.315673,368.981456,377.293461,6106.816529,1189.006877,35.919839,23.849705,48.149508,219.948685,48.101141,105.236789,153.337930,25.396198,168.065147,282.720657,218.861880,34.144424,58.007470,1.640953,508.263099,324.529937
R2S2_TRAIN_EF7708496670,4248.192987,400.788934,389.200286,10462.624223,1182.540152,42.000000,10.535688,48.378917,219.938260,52.610823,118.886364,171.497187,24.826165,146.393306,287.258863,183.183253,32.594414,56.655400,1.666483,503.419479,321.065885
R2S2_TRAIN_0280BD314BF3,4247.790038,389.666354,382.953482,14653.930767,1185.401733,43.751819,23.971355,46.279687,220.009065,55.575352,106.432661,162.008012,26.763893,140.653556,292.649381,199.944295,34.579666,57.578132,1.660400,522.903993,330.480228
R2S2_TRAIN_479CEFE1EE16,4189.069397,396.990709,379.765004,10350.448628,1186.798930,42.875000,14.054527,47.829974,217.986545,57.502722,107.975399,165.478121,25.507227,151.102794,289.244349,217.061827,31.222106,57.235200,1.661453,509.044295,322.555328
R2S2_TRAIN_01A7B85EA45A,3961.015501,386.608887,371.781095,6311.373830,1199.333822,34.862445,16.557683,48.202884,204.274056,56.397021,91.109927,147.506949,25.655128,179.784954,281.079854,223.117978,33.956807,57.509572,1.651300,508.460475,330.243170
R2S2_TRAIN_78228DF07F27,4066.227908,392.643654,367.966525,13015.754188,1181.363272,41.125000,12.534820,47.174027,215.938275,46.214438,115.922008,162.136446,25.225184,182.378798,282.835864,165.514529,34.264386,57.404115,1.655600,513.335771,335.982326
R2S2_TRAIN_BE1475C538DB,4112.762704,400.837437,386.326208,11202.935039,1186.085051,39.756687,25.585045,48.554026,215.918832,53.814797,115.870583,169.685380,23.518108,163.126099,282.550538,251.599896,34.518772,57.603894,1.651438,522.686971,328.467170
R2S2_TRAIN_86EDEA593103,4053.424758,385.428573,371.443432,10041.519943,1193.181976,41.421240,18.777641,48.428898,219.942836,55.468128,100.094485,155.562614,25.816837,147.245713,287.112030,208.427188,34.248990,57.657631,1.654903,504.975440,326.752062
R2S2_TRAIN_16352A217906,4176.284301,392.321364,375.210592,12679.330249,1168.065384,46.000000,17.222062,48.140308,219.928218,47.194089,115.880422,163.074511,26.070974,137.751847,291.134375,166.192759,34.296836,57.508860,1.651550,513.525339,310.385079
R2S2_TRAIN_D01683A55E8D,4050.441652,383.327173,380.884259,9781.131667,1200.093703,40.250000,14.182555,49.362308,219.957157,55.002510,103.547634,158.550145,25.413588,152.855419,283.413936,220.042748,32.044484,57.465890,1.654900,499.603994,314.179110
R2S2_TRAIN_F86840B5E283,4160.337818,399.572491,388.642025,8258.877214,1199.301552,40.687500,9.571828,48.296961,219.975910,59.382908,112.893571,172.276479,25.429421,132.441920,288.830962,252.786958,32.361697,57.572350,1.655600,496.814017,315.104756
R2S2_TRAIN_B389381E4472,3636.182617,388.528456,378.767684,4145.259095,1195.208452,41.125000,5.764034,49.642674,219.996942,52.684458,107.973522,160.657979,25.945679,222.808120,284.008666,239.712583,31.130876,57.250094,1.665376,497.267495,309.729002
R2S2_TRAIN_2846F9A681F1,4273.486779,400.278027,386.879571,13383.367725,1192.319644,43.250000,16.463153,48.846426,219.983116,57.854389,100.958643,158.813032,25.792078,167.811392,291.876104,228.591586,34.354442,57.687358,1.655008,502.580221,315.150140
R2S2_TRAIN_52CF43B569A9,4189.111758,390.293063,382.996974,12516.774213,1187.461850,43.125000,14.650500,48.201569,219.988185,53.234947,99.315377,152.550324,26.807504,151.402041,292.665606,199.200541,34.870199,57.282316,1.670738,516.602007,330.052515
R2S2_TRAIN_11317DF796E4,4192.828711,394.779028,384.451491,7189.810490,1187.432714,41.275702,24.373941,48.750595,219.930484,54.772647,116.498510,171.271156,24.540401,169.212794,284.830332,162.438532,32.653388,57.495408,1.655944,504.243550,324.791612
R2S2_TRAIN_DBA56146F867,4171.903294,393.845669,386.663781,10553.685826,1199.559295,42.125000,26.309930,48.822146,219.968313,48.023369,117.726090,165.749459,25.486017,182.421224,288.458782,236.938505,31.590452,57.168890,1.689156,528.173496,338.636974
R2S2_TRAIN_5EAC1A2974EA,3750.406099,391.198246,382.067206,6330.681030,1187.321936,43.998584,13.853181,48.366357,219.990398,57.643210,105.738678,163.381888,24.757793,169.912054,273.371977,221.477031,32.536722,57.265633,1.664299,512.397609,317.577265
R2S2_TRAIN_1FCB20822389,4086.733850,391.647752,377.239378,9762.778357,1186.698172,42.251127,24.913983,48.204790,219.950646,48.600189,113.534760,162.134949,24.658672,157.646224,282.177324,214.556559,32.006256,57.422725,1.663721,510.244258,332.657135
R2S2_TRAIN_9AEB42CA4F32,4350.981835,401.829280,391.715343,10426.408965,1200.566811,45.450690,5.553055,48.032259,220.021677,58.932980,104.695453,163.628433,26.679622,142.337680,296.216803,210.210052,34.385325,57.535123,1.657000,493.940131,308.960967
R2S2_TRAIN_D6D5B36F14E2,4276.301576,399.894971,386.034533,14591.485777,1180.866722,43.862373,11.880291,46.446857,219.909913,46.677111,119.996474,166.673585,25.418920,166.800538,294.402419,190.674965,34.254050,57.382951,1.666683,518.010877,346.154241
R2S2_TRAIN_D25BF909BD79,4246.904896,402.414133,387.206952,12693.971852,1200.952038,42.000000,23.247262,48.660785,220.044114,59.382908,108.578063,167.960971,25.543174,153.925166,292.947174,237.590422,34.998850,57.486301,1.653040,511.897448,326.375375
R2S2_TRAIN_4A3E97EE464F,4164.586733,392.758047,383.622544,13819.338227,1187.712772,45.245812,24.568000,47.231491,219.963747,49.799331,112.419640,162.218971,25.490516,164.540173,289.233668,194.885966,34.341956,57.394619,1.656603,516.938719,333.340433
R2S2_TRAIN_A725377E348C,3729.979126,384.148442,375.510223,5358.766521,1183.946819,39.127301,10.883619,48.247934,219.972972,54.536908,101.582816,156.119724,25.729870,224.832278,274.516844,226.575685,31.100821,57.364368,1.654674,498.555238,309.760598
R2S2_TRAIN_8D5D138BF89E,4127.444211,393.579444,386.070138,8214.875206,1191.977636,40.937500,10.885510,48.108119,219.950537,54.996212,107.663299,162.659511,25.466666,164.682022,284.701301,227.051566,31.578931,57.195986,1.662500,507.638434,320.635451
R2S2_TRAIN_7D60938D096F,4156.163189,393.577832,385.795163,9088.594928,1187.312412,40.937500,24.351370,48.626699,219.989742,50.436541,106.519647,156.956189,26.334473,129.543990,285.720362,209.785151,34.247155,57.656491,1.655600,511.463624,322.540094
R2S2_TRAIN_288342619E85,4161.246142,396.178692,382.680519,10893.720979,1184.930256,42.014822,22.973006,48.060371,219.952464,48.118971,115.991313,164.110284,24.926076,226.760968,286.734882,226.145019,32.722912,57.243842,1.677179,515.680286,329.482627
R2S2_TRAIN_EE292C2A56B9,3925.815180,392.932753,380.085371,5112.075378,1146.093978,36.542034,11.267475,48.567057,215.969762,49.471832,114.022021,163.493853,24.389194,203.879337,271.412872,239.129362,31.189303,57.238010,1.662222,503.637937,325.165456
R2S2_TRAIN_6790485DABED,4149.658853,374.526092,376.646577,6347.303578,1200.590168,39.000000,13.141147,48.405963,219.915634,55.498917,99.948132,155.447049,26.732753,140.068871,290.856908,199.287551,31.381864,57.113954,1.659300,494.738013,323.596024
R2S2_TRAIN_4F23F117D895,4205.880615,399.323936,389.403823,11782.711202,1187.037454,43.064291,25.126035,49.205849,219.956100,57.593704,106.961280,164.554984,25.237307,163.689922,289.215277,224.695975,32.415592,57.532822,1.653600,515.946325,323.742074
R2S2_TRAIN_0FE90BBD7E46,4156.884066,395.518606,386.082695,13674.540611,1200.448261,43.084622,22.526162,48.518355,220.012207,56.127880,114.347274,170.475155,25.027062,142.685892,286.699873,208.640076,34.942910,57.315601,1.658331,504.599607,311.054111
R2S2_TRAIN_FB6C7681CA02,4238.355732,392.317874,387.737522,9164.451662,1199.869800,45.486020,14.397551,49.787337,219.976688,56.478226,105.608486,162.086712,25.626944,132.820657,291.700429,192.680801,33.277649,56.388962,1.688420,495.380023,307.877742
R2S2_TRAIN_AC00BF1CB4D1,4160.332008,397.773200,388.477412,10447.859629,1189.267528,44.555654,10.209361,48.603712,219.961578,50.318736,111.692324,162.011059,25.409920,150.246758,291.028503,217.531437,34.896245,57.886081,1.649519,503.733606,316.408710
R2S2_TRAIN_A3E131086E74,4319.688865,400.027962,387.290849,14330.648249,1184.724706,44.230951,12.520205,47.194669,219.966814,47.647691,116.786964,164.434656,25.480528,175.766769,289.232532,160.163246,33.762854,57.336935,1.656893,529.048397,335.963777
R2S2_TRAIN_8790A4ED349C,3895.385785,390.158688,377.625875,10522.381085,1185.468267,42.000000,15.111807,49.273388,219.990304,49.645001,106.998509,156.643510,24.783233,157.499069,274.316515,225.048653,32.814663,58.037167,1.642785,496.392779,306.735278
R2S2_TRAIN_C98A57364A9B,4240.039181,402.598237,393.249427,10527.144256,1200.449829,39.883924,7.698091,48.540249,219.983964,58.026902,119.034235,177.061137,24.690309,163.731938,290.577119,202.453052,33.157178,57.532082,1.654325,493.927086,307.763353
R2S2_TRAIN_942DFFA57933,4191.741300,390.017163,367.309682,8027.659827,1200.118970,41.477467,16.090103,48.059569,219.923073,52.266452,96.937765,149.204216,26.861661,139.623160,295.739493,186.608704,32.022123,57.332378,1.653724,494.734709,311.987761
R2S2_TRAIN_9507E6257F1F,4254.603864,404.451500,392.346121,8295.968229,1184.339219,43.719717,21.232044,48.159845,219.995125,57.467782,119.291981,176.759763,24.867108,194.452011,290.584475,236.062164,34.190947,56.895814,1.689772,508.914829,328.552226
R2S2_TRAIN_07F8BCB283C8,4208.636127,394.373224,377.671961,9380.058746,1199.521123,42.937500,27.253983,48.827880,217.015539,50.410572,100.957093,151.367665,26.436739,133.726106,289.627908,221.389681,34.239305,57.752356,1.651838,531.693258,343.920433
R2S2_TRAIN_754B1FE13B45,4116.361088,389.683534,377.396769,11137.541197,1200.932225,42.437500,14.802671,49.139761,219.975798,57.464464,101.328054,158.792518,25.420761,129.754815,293.017444,228.737495,34.301018,57.897350,1.647842,492.215269,306.788416
R2S2_TRAIN_C408DE6CFDD4,4123.799593,394.025946,376.497889,10004.941542,1178.535639,42.062500,11.695588,47.388747,219.947150,47.921759,115.513387,163.435147,25.540504,126.562773,282.052396,200.349420,31.358295,57.355251,1.658800,509.780494,318.629983
R2S2_TRAIN_77DF459B1D70,4290.020046,403.591612,391.070447,12693.301673,1194.237240,45.284330,3.735272,48.246948,219.975694,55.373023,113.101891,168.474914,24.606866,184.684979,290.884195,180.072741,34.343661,57.142634,1.666663,503.327094,307.800363
R2S2_TRAIN_05980687882B,4225.680560,400.279963,385.857664,11474.189491,1185.568442,42.375000,4.117610,46.849429,216.119628,58.168264,108.009935,166.178199,25.511921,126.213860,290.541469,200.438101,31.351035,57.483324,1.659700,508.029506,328.445837
R2S2_TRAIN_FC343DF43836,4214.612121,402.826936,390.375849,11681.372778,1172.589259,45.875000,26.055054,48.941551,220.004480,46.175995,117.437084,163.613079,24.754905,152.512022,287.537482,171.454878,34.505809,57.268940,1.664287,512.783200,310.468821
R2S2_TRAIN_648C830E8557,4254.072109,399.063592,389.106460,11745.266045,1199.669384,45.770891,6.838571,49.519619,219.988323,56.638023,109.160528,165.798550,25.665469,143.639436,293.962615,238.184188,34.363945,57.387979,1.665171,496.389494,309.021262
R2S2_TRAIN_7CF79F4DADB8,3422.964917,393.354797,373.152867,4097.940475,1200.546586,37.701424,25.517281,49.329702,211.134122,48.316665,103.055910,151.372576,24.948494,197.665644,262.188823,226.259448,31.296043,57.649561,1.658807,496.699884,311.356767
R2S2_TRAIN_49830E03F8F4,4111.747287,397.888027,381.958020,10397.052155,1200.484169,42.812500,24.199584,49.226375,219.947826,57.192521,104.390694,161.583215,25.258967,164.838007,279.133693,214.380936,34.356740,57.296752,1.663378,516.258969,333.814059
R2S2_TRAIN_E988D0078C0B,4213.845197,396.716461,384.362140,9704.006698,1188.741340,45.067908,3.850012,49.782956,219.966009,54.322841,113.210531,167.533372,25.660036,134.041184,288.716966,208.672767,32.602848,57.763802,1.652000,493.047284,305.703514
R2S2_TRAIN_4CE1F0FE0B85,4130.867420,394.060372,385.875230,10036.714006,1183.446925,46.559648,11.113258,48.196126,214.964432,48.999784,117.193282,166.193067,25.098507,168.817999,288.106845,218.792939,34.161247,57.548873,1.656920,494.052261,307.870628
R2S2_TRAIN_C7DCAC5CF9A5,4081.142610,387.692831,376.550577,10118.497821,1190.363919,41.488191,23.851540,48.598772,220.003250,49.224164,110.391468,159.615632,26.158518,184.347351,288.074621,226.781501,34.366384,57.375424,1.657000,502.766503,324.377698
R2S2_TRAIN_7FF43B992F52,4142.645026,391.848667,377.945735,9225.849481,1187.689962,41.478497,5.317659,48.752872,219.973465,54.462248,103.611180,158.073428,26.248966,149.380670,290.818220,225.926293,34.350973,57.782495,1.651900,494.254402,310.379217
R2S2_TRAIN_F91F47E5CC9A,4172.446439,398.440285,392.508083,12131.260655,1183.059590,44.827678,9.495659,48.748681,219.960742,48.855170,122.525054,171.380224,23.941754,155.111435,284.871761,205.266589,32.911307,57.369681,1.669864,496.030215,311.955080
R2S2_TRAIN_C06ACE223527,4137.309566,401.529420,390.772870,12028.792455,1200.703904,43.250000,27.305707,49.121351,219.968090,58.183559,113.947804,172.131363,24.979654,184.854257,285.736834,257.375422,34.559226,57.315442,1.663012,505.199023,329.132361
R2S2_TRAIN_F9DA810026FB,4162.836073,383.940359,378.066645,12630.599194,1185.997763,38.094909,24.282613,46.546669,219.915823,46.381911,115.610246,161.992157,25.726582,169.013151,291.013072,151.205640,32.998230,56.272128,1.695200,543.709708,350.355927
R2S2_TRAIN_C24799936650,4081.931949,402.944573,391.586334,11543.992668,1169.796751,41.937500,18.763462,48.347294,217.946855,52.464109,121.691703,174.155812,23.660216,170.983279,271.212086,212.695055,34.479474,57.717587,1.648600,509.144901,313.230476
R2S2_TRAIN_104D5803B3BC,4139.038387,393.835435,384.234778,6361.083084,1200.436087,41.272756,11.210901,49.484108,219.992524,54.897834,110.731565,165.629399,24.430270,158.582072,286.701591,206.522558,34.424714,57.291267,1.664626,494.876517,312.184117
R2S2_TRAIN_4AD0A48C08CC,4025.055472,378.783874,374.529747,13722.462186,1183.713845,43.039127,25.229087,46.608305,219.794916,51.518729,104.707733,156.226462,26.249131,147.199641,287.961111,211.751595,33.127604,57.572704,1.650022,521.038322,329.564428
R2S2_TRAIN_7804CC998DAD,4161.627587,400.898156,387.009054,12499.146465,1185.383565,46.755688,22.622205,48.377517,219.925141,55.601670,116.649916,172.251586,23.334611,151.161927,285.273084,221.653774,34.227052,57.398815,1.657900,503.645359,310.767641
R2S2_TRAIN_ACAE40CD8998,4126.470382,396.371063,385.967558,9255.530576,1188.386206,43.857520,26.382577,49.742763,219.968540,56.052053,106.955440,163.007493,25.283005,145.329196,283.153952,219.657502,34.539766,57.666269,1.658800,498.314963,328.796453
