sample_id,spout_no,tap_iron,tap_time_len
R2S_TRAIN_3AA5B913F6F0,1,749.563909935475,184.21960818390193
R2S_TRAIN_D2D81C37FF2C,1,723.6991452873086,174.07026395233518
R2S_TRAIN_F31B329DF20E,1,348.16605398441624,91.77490287587422
R2S_TRAIN_B27CC49A9262,2,387.3880436090901,94.00564274595854
R2S_TRAIN_2A56FBC9F233,2,465.4479841912246,124.39694566999219
R2S_TRAIN_3702842CDEE6,1,590.9749348262288,135.29502471214738
R2S_TRAIN_FDE019C9017D,1,573.9598622553017,131.3456236097287
R2S_TRAIN_7E065023051B,1,621.4089898811891,125.16990990749716
R2S_TRAIN_FF2DE1D632FF,1,480.4777703104266,120.29364340504135
R2S_TRAIN_44EF4F3C122E,1,481.83884319825574,120.03954200357643
R2S_TRAIN_484B39FD1932,2,422.0031427451904,99.99139688163591
R2S_TRAIN_CEC1AAFDC41D,1,637.2044987033544,149.51660366362654
R2S_TRAIN_97BC1D48484F,1,292.2017244143759,104.81782213586882
R2S_TRAIN_85791046244B,2,473.2333438499526,125.95870401721582
R2S_TRAIN_D2772135A5E1,2,501.13295295757314,115.07119977556691
R2S_TRAIN_9E632714D814,2,705.1531077382502,198.30498517643332
R2S_TRAIN_373FAB5BB608,2,509.1563951567274,139.0837441594494
R2S_TRAIN_49F541FB64AB,1,497.6971573927461,111.23668000187709
R2S_TRAIN_AA817D2E2918,1,499.70872757951264,123.46932044409164
R2S_TRAIN_55F3FECEDD1C,2,615.1267014571948,143.80714002408496
R2S_TRAIN_F67173521931,2,385.5803269506471,95.1517714102393
R2S_TRAIN_C5ECAF655E9E,1,544.0287239821444,132.39895162858267
R2S_TRAIN_CFD49C09B054,1,408.13762259738274,123.3500068722576
R2S_TRAIN_62DD2C76CD82,1,479.5783912261389,113.58744709373092
R2S_TRAIN_35491FE430FC,1,452.5922568669532,99.3310562158814
R2S_TRAIN_586F7FB014EA,1,359.44849165998545,112.90948703161554
R2S_TRAIN_32FB877E4E8E,2,363.2889126379658,100.06782425493313
R2S_TRAIN_B23EC71E83DF,2,493.72017663282554,124.2599302814156
R2S_TRAIN_3E40D3FFF5A8,1,386.9674006753199,84.58728383637924
R2S_TRAIN_6C5C190491BE,2,573.5175064540547,124.73899218773255
R2S_TRAIN_B9927AC43475,1,338.41421625224496,94.44740842877839
R2S_TRAIN_7C6D3FA9F16F,1,367.74617241237775,91.17561220040183
R2S_TRAIN_265966EB6A84,2,471.6199164469268,112.0173808370578
R2S_TRAIN_A61A7F80A4AC,1,792.2119000000002,201.00926184156128
R2S_TRAIN_CDCBE2E36584,2,615.8437239591454,156.8885552494121
R2S_TRAIN_40C91FB9261C,1,463.1314590548277,115.80042316557494
R2S_TRAIN_EC43EC14A421,1,381.05307915755765,102.26641966253509
R2S_TRAIN_BA859BE42307,2,478.88577501388556,120.18294325004393
R2S_TRAIN_C93C7917B0D9,1,521.5399181246216,111.38010402236992
R2S_TRAIN_FE4A1474C00A,1,552.7584477184739,110.65519549118379
R2S_TRAIN_11B0C5BAFE9F,2,460.48451036810553,103.20426911612174
R2S_TRAIN_6485CD12FF95,1,429.99321824924704,109.84350264826115
R2S_TRAIN_05EBFAADF1BC,2,388.20662836645545,93.87331669334993
R2S_TRAIN_F23572C35C48,1,547.4641855344246,140.59674512824702
R2S_TRAIN_8F4116A22DFE,2,387.3237649597389,98.23287678674924
R2S_TRAIN_069E2131B707,1,627.4197471607941,160.10672258841328
R2S_TRAIN_D6117774D1AF,1,628.3962433580607,168.17642942548767
R2S_TRAIN_4FB5898240DD,2,648.0261444632451,157.92005147999026
R2S_TRAIN_3C3A171339DB,1,461.2883577818137,108.76282167149269
R2S_TRAIN_125C5FF5DE2F,1,529.365629634489,127.54891427553842
R2S_TRAIN_BC644B2EBA22,1,665.2589521233732,155.7262731210523
R2S_TRAIN_C711072A03C3,2,502.67731037608957,119.47521850420225
R2S_TRAIN_651337C2B4C0,1,417.81210732928827,97.72526891711392
R2S_TRAIN_47225E59B882,2,592.3782753711125,155.49118152933224
R2S_TRAIN_90314F6398A4,2,584.8900534732662,139.15920627275622
R2S_TRAIN_91AFEA3F70E1,1,511.4612143039516,129.92970910435304
R2S_TRAIN_5641C3FB674A,1,406.07644110205825,98.31455352702226
R2S_TRAIN_5817B082EC10,2,366.54012869642713,82.96116312451473
R2S_TRAIN_1B04B338AB14,2,541.2375897703878,111.3894886267143
R2S_TRAIN_843FEB97696E,2,334.1087176986983,65.81142021022131
R2S_TRAIN_6A09568AEF07,2,505.9795278611293,130.14018481926067
R2S_TRAIN_BB5F8120084D,2,595.3502800931518,154.5291974512657
R2S_TRAIN_41B961558284,1,568.1826005525194,134.16974219920277
R2S_TRAIN_D28D1E5A1A23,1,488.8815534333128,116.07581299701648
R2S_TRAIN_3FFAAE47B210,2,641.7665263742321,127.627312996222
R2S_TRAIN_6FD16E4B190D,1,760.0775129989546,202.47000000000025
R2S_TRAIN_14134453082C,2,515.6169186128482,107.91972996032968
R2S_TRAIN_3F407B150466,1,477.20230210314907,122.76132816091919
R2S_TRAIN_0D5F3941BBAC,1,540.2096568389064,131.60197243823598
R2S_TRAIN_336FF9B40D6A,1,590.3586837239203,127.63779962592236
R2S_TRAIN_AEEA7120E6F0,1,467.49683085400636,111.07406738760298
R2S_TRAIN_0696C5F30EA5,2,460.1653844906287,102.87931905997675
R2S_TRAIN_69DFEDD1D8C5,1,402.6592904965308,103.90889455553014
R2S_TRAIN_12D6FCB1A11B,2,359.17372559682457,100.23740617048132
R2S_TRAIN_C7FAE2600095,2,462.07819468166014,107.57044916116531
R2S_TRAIN_3FC616141B22,2,590.7154900783587,136.36500829537223
R2S_TRAIN_6D56493DC813,2,601.9994810942142,150.9166349919719
R2S_TRAIN_1AC1023A42A0,1,556.7157776659228,130.0704823593168
R2S_TRAIN_392414DC19D1,2,317.1045520657587,75.66343478520598
R2S_TRAIN_FA0DCB51AA0F,2,749.3534067026714,150.80677279612433
R2S_TRAIN_BD020EC06210,2,472.540905859023,125.43683587751559
R2S_TRAIN_CBFA4679ECEE,1,439.7074843018854,111.91317359212279
R2S_TRAIN_B5F87FFCC4E6,1,632.5857521758095,165.85344997691547
R2S_TRAIN_BF3975C34FB6,2,710.8298234275276,165.48873294032177
R2S_TRAIN_1C43D985AA1F,2,601.3204397864034,147.77778489490507
R2S_TRAIN_485B437CE5BD,1,493.22261982950414,118.19830710526213
R2S_TRAIN_5D73028823FA,2,498.117044137769,126.86454845948904
R2S_TRAIN_C7018F282CFB,1,521.5265736855251,133.1473682168612
R2S_TRAIN_0E2391BBC220,2,515.2226642642476,131.85601226309336
R2S_TRAIN_05C800FF8F76,1,249.89270143332044,75.85632261275188
R2S_TRAIN_AD39499BFC53,1,454.9751115308744,118.23415931237936
R2S_TRAIN_2B8B1CA8468D,1,660.5710890913269,160.9472783589848
R2S_TRAIN_4ED1DDD0910A,2,367.6585862397913,85.6606660037313
R2S_TRAIN_4D556A67F1B3,1,665.6253106111271,167.0339389247468
R2S_TRAIN_7232D262FB4C,2,644.2853256080006,163.13118844223493
R2S_TRAIN_8E082986A963,2,623.2717405558894,151.17818049320186
R2S_TRAIN_7B2E38AAA418,2,611.346548660043,138.45482999775038
R2S_TRAIN_8532865FC826,2,482.7708380014921,121.58368814666193
R2S_TRAIN_02A03593EDE5,1,571.8623442346077,129.8397763737263
R2S_TRAIN_7F5B190677B0,2,477.4640958457738,115.87084621977243
R2S_TRAIN_96FBDBF21771,1,598.9699023359407,166.9148527290367
R2S_TRAIN_487EDE4CAFB1,1,486.3058534924003,118.96120082731107
R2S_TRAIN_6CB2022FEB21,1,534.5083215890373,126.73703393590077
R2S_TRAIN_27480FD51ABA,2,291.56944112336566,68.72739818860364
R2S_TRAIN_C701E30F7778,2,612.6289647048534,149.5646339856526
R2S_TRAIN_1155B1485FA3,1,545.771848765107,132.95084651519514
R2S_TRAIN_DF2B40A24A6D,2,650.1175748779459,135.85980320229194
R2S_TRAIN_6C073B4E2E0A,2,593.8839559826888,147.21996992661133
R2S_TRAIN_50993D2AA2CB,2,539.1361608186186,124.49951558732457
R2S_TRAIN_BE400F1ED50C,2,548.088058522477,130.11811858052337
R2S_TRAIN_0E2624C17769,2,628.981413239163,164.83991433506483
R2S_TRAIN_17CB341C2633,2,487.28046218262403,110.0228003220687
R2S_TRAIN_59B9FD750E6A,2,395.8595789348366,95.02345400802632
R2S_TRAIN_6E5E2EA2793B,1,661.4573184242076,166.27470836624988
R2S_TRAIN_699F4C3B49B6,2,643.0767239510172,167.20612786890803
R2S_TRAIN_B162432D9BBD,1,316.1880914678112,113.8556224811644
R2S_TRAIN_C1E6983B1244,2,602.3980671175653,142.40344989428507
R2S_TRAIN_D26EEBB40FFD,2,418.6578719900351,108.63166564795743
R2S_TRAIN_B819D7EBE08C,1,575.1694634561736,136.34827344602448
R2S_TRAIN_78C893D9F014,1,574.7047107009257,121.91978661430868
R2S_TRAIN_0F4D6A01F96C,1,471.1537240427899,107.9666423940826
R2S_TRAIN_B86E40EBE1E0,1,603.2007924231334,141.42906846546862
R2S_TRAIN_4BB9070FB3B4,1,375.5644233292266,87.47781711119842
R2S_TRAIN_EDFAD8A91A53,1,544.7683922541862,128.8909211602395
R2S_TRAIN_383D78907095,2,654.4912893493884,154.59543656958735
R2S_TRAIN_67BAE6C1A2DA,2,477.4484167900871,116.09658338839517
R2S_TRAIN_7C8A8FF30509,1,531.496510989371,128.0906703638598
R2S_TRAIN_547DC7D1C059,2,556.2172482660643,128.72766968718068
R2S_TRAIN_3FCFE842D32A,1,527.4976426732466,115.44430116162943
R2S_TRAIN_C0EE9628510D,2,475.7162689413762,117.65938969785029
R2S_TRAIN_46E64B3389ED,2,555.3083382749509,133.03960228004587
R2S_TRAIN_32E42006D51C,2,704.8283438892832,171.69303129238324
R2S_TRAIN_AFCE4D84A586,2,572.4558436641016,130.75290761914377
R2S_TRAIN_AABA775ED374,1,647.5214739224605,161.69814205734318
R2S_TRAIN_531CA1402486,1,477.5109861037375,112.96512365703259
R2S_TRAIN_FCAEBB4408CB,1,498.80159302394065,108.68164155937168
R2S_TRAIN_B4AE153DDE60,1,396.12172284740177,106.80836591630131
R2S_TRAIN_5E5B700F629E,1,515.8058279088348,134.4266117187897
R2S_TRAIN_6DD991A1011C,2,491.6351846973894,116.1122922315092
R2S_TRAIN_6803F99F9D88,2,597.8357570430529,134.85010477741875
R2S_TRAIN_4D9C1B39B324,2,599.1379031435695,142.31493480343715
R2S_TRAIN_9FCDF27EB23C,2,548.8657666994297,127.90312224189415
R2S_TRAIN_A14E1514BE88,2,587.8362642362254,161.3726697903739
R2S_TRAIN_3C1EB483D939,1,436.8786243043808,106.95810382185196
R2S_TRAIN_DE2D270C05B1,2,234.69202970644258,73.32958551787804
R2S_TRAIN_CD554ED6EC8B,2,258.4584579139033,75.28273042394216
R2S_TRAIN_A949A165365B,2,579.7652118807429,137.85791922947698
R2S_TRAIN_544723787573,2,597.1418688373683,131.47776205498357
R2S_TRAIN_7348EA6771A4,1,556.1145845934456,134.68228174949041
R2S_TRAIN_E57279E0E69E,1,605.89818864017,148.90607293168924
R2S_TRAIN_21E87295D0A5,1,589.1735086965058,144.1537485737933
R2S_TRAIN_EF29925C4C37,1,524.3937833623927,104.82928593968373
R2S_TRAIN_A2A6117705DA,1,551.1130580175783,144.82886910296446
R2S_TRAIN_DFF57926BA08,2,512.1635661002201,125.75192873378033
R2S_TRAIN_915C96C3E0AD,2,603.874739054957,149.82454086244286
R2S_TRAIN_C200FA9D971B,1,455.3910214171195,119.61545842883372
R2S_TRAIN_BF674D45CD4C,2,312.6728576016141,83.64557747607076
R2S_TRAIN_CF38D43E441F,2,581.0175159774238,142.66223222296102
R2S_TRAIN_7034B6F79A6A,1,468.32756357405674,114.76090967949527
R2S_TRAIN_94720A273C22,2,545.1296172974844,141.89651526183835
R2S_TRAIN_2C8479BF3DDC,1,603.1713412137144,156.74632796872896
R2S_TRAIN_AF06D29EE8B3,1,386.5091143824628,92.04889807857711
R2S_TRAIN_5B47D26C85F7,2,552.9468977552593,129.84508038575333
R2S_TRAIN_37114B883FF6,1,339.451156696668,95.19141721140426
R2S_TRAIN_7997C8D9CF83,2,621.4784964307669,145.442668922439
R2S_TRAIN_CCCCA1E5B624,2,503.585028939726,117.0411184119501
R2S_TRAIN_8AF809285221,1,616.3285489266053,125.75774184337479
R2S_TRAIN_EB5BE30D9A79,1,665.2162172937079,146.8088757808003
R2S_TRAIN_FBECE1622C05,2,477.39143556068484,116.21392697591949
R2S_TRAIN_5443E33621D8,1,547.0758123116271,132.9028972700255
R2S_TRAIN_34ABE5132FF0,2,624.2971212370772,147.62911756406726
R2S_TRAIN_B73F709A7F25,2,634.2784152353036,171.25656330807865
R2S_TRAIN_5004F2BC9A5F,1,723.905188610958,165.5242506003618
R2S_TRAIN_8A27C60F9538,1,518.8952129270606,110.49836299132116
R2S_TRAIN_0165E097D658,2,526.545450281862,119.81259354548642
R2S_TRAIN_F4124080929D,2,333.58187808246754,89.43975477335498
R2S_TRAIN_12F1F1055FF3,1,505.8223948880865,130.71939534879454
R2S_TRAIN_287CD223F289,2,380.50354654043423,107.05242017500697
R2S_TRAIN_5DAE8AEDA33F,1,422.71144070240683,106.06265136075834
R2S_TRAIN_9A9847841629,2,541.6448888733269,126.76746917681933
R2S_TRAIN_780AFE19A6D7,2,538.9698618747569,131.16453319894447
R2S_TRAIN_16D2BFA3838A,1,681.8160314523266,169.4689557302654
R2S_TRAIN_517DC1E37869,1,623.7541636070569,149.79360046813508
R2S_TRAIN_0D5EB28E64F7,1,454.9912942984356,118.78713906425419
R2S_TRAIN_B48A1F047960,2,421.414519967958,107.55523568342772
R2S_TRAIN_63BA7FC1A244,1,433.8102197203166,96.69661406677626
R2S_TRAIN_CA0AD8C4710B,1,792.2119000000002,176.33174740753861
R2S_TRAIN_00531112FE51,1,563.3362279727492,142.7139580388511
R2S_TRAIN_59B7E4ED066D,2,561.886196728102,134.14301591017886
R2S_TRAIN_2577808B097B,2,779.0881031194652,185.20294633873755
R2S_TRAIN_FC339220E8FF,1,545.0706815512309,130.38163459629845
R2S_TRAIN_3E75FCDBEB97,2,484.0309262247365,118.92494032515162
R2S_TRAIN_E9D0498FA831,2,388.84656616501155,93.21154708098943
R2S_TRAIN_5EC03E62BB3A,2,323.1043735228437,82.52446161991773
R2S_TRAIN_1D8F075D2BDB,1,509.47741679821036,126.2885009750328
R2S_TRAIN_3ED913E6B9AF,1,644.4015507682209,147.329948567754
R2S_TRAIN_51FB4D8BC4E1,1,439.2295709278642,104.79012962502235
R2S_TRAIN_96D2F488AE79,2,718.1393803379837,162.9493872521862
R2S_TRAIN_77991A6F78D9,1,483.91827750180505,142.10637377176147
R2S_TRAIN_D54F4B461A12,1,421.6418823026277,94.30221033643274
R2S_TRAIN_60564D6C10BE,1,510.02008678596883,116.49447981363271
R2S_TRAIN_C9B079657BED,2,399.77496040110566,108.8651980614436
R2S_TRAIN_F8EC2A7D4117,2,433.7013620807385,108.83531419448923
R2S_TRAIN_1F7E4FFC3BC3,2,583.7670050715914,139.6140055934891
R2S_TRAIN_ED8BB4A37525,1,435.6637355400419,102.52929043034791
R2S_TRAIN_F9157747C939,1,611.2966210901935,130.42301613943448
R2S_TRAIN_EC49BA8389FE,2,658.8287857058044,152.97090951263488
R2S_TRAIN_C1BCCA439DF7,1,628.6957266634787,140.16310957985024
R2S_TRAIN_099A0300B11B,1,571.6595663761591,136.2885899693894
R2S_TRAIN_D839EB7BD44B,2,527.1410151021438,136.9871468499226
R2S_TRAIN_2CB1D81DAE39,1,571.8068535525464,128.01809870523982
R2S_TRAIN_B97E328B7646,1,518.038422463708,142.65461731384144
R2S_TRAIN_3EB197AFDCF5,1,676.3412224752635,160.86696899915376
R2S_TRAIN_C9A8D7B5442E,2,486.14805565891413,120.89749662826098
R2S_TRAIN_7F08B2954A96,2,590.2919410642594,154.19214198906334
R2S_TRAIN_8D95A7C35FA0,2,593.771546343104,135.12873992853
R2S_TRAIN_357E2C172F22,2,504.36482485903656,148.87695873781695
R2S_TRAIN_B6AC9715642A,1,687.9542218340605,162.22553852223618
R2S_TRAIN_67BF50CA1403,2,566.4316798366099,133.14966277515714
R2S_TRAIN_596948559467,2,511.14058139973866,128.25114356582742
R2S_TRAIN_95E9CCA6179D,1,634.9939840005694,138.97683089131917
R2S_TRAIN_9DE91E202746,2,489.07756511773886,101.53772551737006
R2S_TRAIN_CC49FECE9B14,1,524.9924339721053,115.61639966938044
R2S_TRAIN_890E420DBAA9,1,532.5014608114624,121.98030286258692
R2S_TRAIN_899C709B900F,2,406.817244954743,100.26724721174382
R2S_TRAIN_29761175308C,1,454.61862747395566,105.1395112625456
R2S_TRAIN_7E4BA7E94CC3,2,616.8975667638936,139.4077861685599
R2S_TRAIN_F521E93AA549,2,484.46703955030773,110.70360709739779
R2S_TRAIN_6EC24B6526B1,2,489.564496868383,121.33465818182721
R2S_TRAIN_F8AE0BEB5090,2,365.16069881066704,97.90215671974042
R2S_TRAIN_295FA57D5E79,2,608.6981115674729,148.09212866618677
R2S_TRAIN_67E81A57A050,2,455.40058039153416,107.8891661854521
R2S_TRAIN_BF85D896B7BA,2,581.4647448517388,139.04806117260645
R2S_TRAIN_C96B0CA96EAD,1,671.8187570488518,161.18133196039005
R2S_TRAIN_50E2C3632FDC,1,626.2021687357037,160.1692300897894
R2S_TRAIN_5A321A1B4912,2,288.21414444353474,89.84328795877553
R2S_TRAIN_E7F563E4506D,2,605.6700775201801,147.72603353331039
R2S_TRAIN_488CC97B42AD,1,487.6113253914192,114.67094660708571
R2S_TRAIN_2A16FA8FBC29,2,448.21133660524566,105.12822384607612
R2S_TRAIN_B583F85B6560,1,700.0783973598379,184.96627849828462
R2S_TRAIN_15E747CD5B95,1,532.8265317459147,115.66176099415048
R2S_TRAIN_8ADA0C80E239,2,559.8461019898926,117.0962919125778
R2S_TRAIN_11720BA5E51A,1,478.95283102864613,128.1909056435547
R2S_TRAIN_3AA8C581F6BD,1,453.9362818733248,108.20260911138085
R2S_TRAIN_94845149E277,1,546.0033796818485,121.47891465553275
R2S_TRAIN_B67A65696DF5,2,311.8051370318915,81.95596569501663
R2S_TRAIN_BA8FA436458A,2,601.2658686983755,137.93389434397332
R2S_TRAIN_3090178253AD,2,622.2896304737875,167.50239062433175
R2S_TRAIN_CB7CE49F5A9C,1,624.4521310097767,144.04641089145775
R2S_TRAIN_5E5603720D34,2,442.33821753445125,123.01491444886192
R2S_TRAIN_6FD63FC59C1C,1,402.7180603170734,112.29994501422743
R2S_TRAIN_05A9160542FA,2,393.78935296457104,81.62925170753974
R2S_TRAIN_F43168D6B1C9,2,601.8149659404236,154.19070569943418
R2S_TRAIN_C89582AD284F,2,445.18266628858146,110.29390354592368
R2S_TRAIN_3D47F24E419C,1,585.2247506496881,142.3142832364614
R2S_TRAIN_E832FBC9B141,2,508.4172658742209,128.67983039847428
R2S_TRAIN_B4803FC8AF99,2,520.0059066206502,134.22512437954728
R2S_TRAIN_6062FEBE77EE,1,441.4999673143881,117.87660932127409
R2S_TRAIN_192DEDB66885,1,559.6171837068634,123.6285638235669
R2S_TRAIN_A6AD2B630CE8,1,592.9194478655373,132.65135496576232
R2S_TRAIN_B1115E3527AA,1,536.8942062807376,130.56947600683097
R2S_TRAIN_D184D68C6BE0,2,487.4218694341561,117.8042230447277
R2S_TRAIN_6FBE7802F0ED,2,564.837035841457,134.76978817996977
R2S_TRAIN_564D03B9EE9E,2,522.8452249206734,122.34806319419573
R2S_TRAIN_D44EB7666AFE,1,661.1975381943942,136.4178746812955
R2S_TRAIN_1D1B5A69F493,2,559.6020672420773,115.64330940493163
R2S_TRAIN_F12BDE0F0B19,1,436.52012282347187,99.667415151139
R2S_TRAIN_55BBE0CF552C,2,511.52272490093486,123.87082016284178
R2S_TRAIN_85ED40A6FE17,2,590.9426398809516,135.95377622316795
R2S_TRAIN_81199B80DFE2,1,578.6836601418604,139.02525130163215
R2S_TRAIN_33FEF6B6D1B7,1,480.15057157867375,129.20973518408323
R2S_TRAIN_347CE26D16FD,2,551.7367203420368,129.9574070958603
R2S_TRAIN_BF4B79C82317,1,605.3128101308379,140.50083039232658
R2S_TRAIN_BC61613E9CB5,2,568.3492341979118,136.88899226847826
R2S_TRAIN_840772531ABF,2,432.1300695915095,103.58550509908278
R2S_TRAIN_657781CA867A,1,464.614151640336,111.7404014566704
R2S_TRAIN_762702124C86,1,553.4602138733404,124.54593367143472
R2S_TRAIN_279837C1D7BF,1,746.8013357922749,183.8693659491697
R2S_TRAIN_4084F0D1A56B,1,455.6913343848606,123.26890516230229
R2S_TRAIN_9ACA2D669E27,1,570.96054882548,136.6294554272064
R2S_TRAIN_9448B288ECD4,2,458.3649603588101,110.5839030072024
R2S_TRAIN_A6DCA1CC2BF0,2,578.2471919888799,137.7092040428714
R2S_TRAIN_9012164CABB0,1,431.9769324830245,104.70240724843137
R2S_TRAIN_AC2B1779CB24,2,523.6355139786538,130.3903304139936
R2S_TRAIN_61F48D5C5BAB,1,599.9262478680439,145.9033588781322
R2S_TRAIN_AC9DAA366ACC,1,319.08850208076416,79.62679503144305
R2S_TRAIN_FDE3E376468A,1,559.839277439164,139.09881483292253
R2S_TRAIN_6E82BF817816,2,628.6349386457848,156.03299103085138
R2S_TRAIN_6D0B2780FDCE,1,494.2436425741515,122.51865588606886
R2S_TRAIN_D8A2488403CA,1,468.63857186837,118.99718326262891
R2S_TRAIN_25146AF96127,2,461.56803755909897,111.65291516893079
R2S_TRAIN_D4B9B22F991C,2,599.0631175816102,136.44989032621757
R2S_TRAIN_4E611818E4B1,1,544.9822777758359,135.47182621444165
R2S_TRAIN_A1C11556DC19,2,501.2420386532795,124.07134118059241
R2S_TRAIN_92AA72C29CDD,1,519.505173682445,131.24441438507517
R2S_TRAIN_B2A5C89A19C2,2,602.2216456618959,153.79908180074918
R2S_TRAIN_304B23EDA133,2,667.8690280596591,140.0541233224821
R2S_TRAIN_CE83EE00EFFF,2,792.2119000000002,134.43373287880584
R2S_TRAIN_262D3980649B,1,475.89744327208143,111.42142995687533
R2S_TRAIN_3FE55FD4384D,1,510.35857402533924,108.8495315538749
R2S_TRAIN_2458FA368C3C,1,504.01621801638214,131.85336448388688
R2S_TRAIN_0B422C0C038F,2,569.8065255357545,142.01530975722116
R2S_TRAIN_4AE197320D7E,2,619.5220421343853,143.72091487071327
R2S_TRAIN_AB0EE398BE72,2,531.6384348269586,137.6525766617044
R2S_TRAIN_E84E1D73CA3B,1,529.2062647741238,122.08932540704208
R2S_TRAIN_637EFC8AAC9A,1,618.6217357022383,166.01764858513002
R2S_TRAIN_26A5F0DDC78E,1,470.6377356614769,124.66090425492831
R2S_TRAIN_2BDBCC1F9AA3,1,368.23522226271814,93.44607727736344
R2S_TRAIN_C0562FA27C8E,1,587.3179063607495,143.3444581388161
R2S_TRAIN_009CAD50158E,1,345.48073606065964,104.93808087267814
R2S_TRAIN_D2C594EA10A5,2,347.4466292805149,83.46381865021044
R2S_TRAIN_D06244407AD8,1,449.7655020234948,118.2214627852297
R2S_TRAIN_A4C1043C046A,1,654.911016673923,135.67279778174995
R2S_TRAIN_08824CCF86CF,1,547.1680407655471,126.74190639766441
R2S_TRAIN_314AD6D265F4,2,597.3554730953912,140.54453126101038
R2S_TRAIN_6CAE503C0443,1,518.6913859143525,108.11589383239796
R2S_TRAIN_B0A0FAB9C394,2,522.1034624365844,123.75660769987978
R2S_TRAIN_197CAB0C85F9,1,551.3005386810348,133.2233912670636
R2S_TRAIN_BED8541C0373,2,549.3607491432414,130.18170937856792
R2S_TRAIN_55DB89DB854C,2,539.6343121325502,124.1261208453173
R2S_TRAIN_45DA83A322FE,2,527.8446741667476,117.04562288679335
R2S_TRAIN_C1A00B48A7EF,2,469.97608956575993,104.39398596561621
R2S_TRAIN_1B454558EF64,2,464.1545496655136,115.12642330173
R2S_TRAIN_6C6C17EBCD8A,2,631.2822215666054,154.05447443751737
R2S_TRAIN_2B845285F9C1,2,462.800387002054,113.89875561153559
R2S_TRAIN_EE858AC3DB37,2,595.9723814833922,153.5724233640604
R2S_TRAIN_43D3609F1F1A,1,343.5532602847337,99.44131893272903
R2S_TRAIN_0B7867B315EF,2,591.3890471032865,136.02682586490832
R2S_TRAIN_36E09AD4A56E,2,490.6975836909114,108.79970347516584
R2S_TRAIN_BB94F3712DA1,1,455.09659740816505,113.58482114144536
R2S_TRAIN_B5402EEBC5E6,2,604.5509944132298,137.24156572967075
R2S_TRAIN_F99CBE5A05E5,1,609.9370197608482,133.89183989395192
R2S_TRAIN_7CA5333185A5,1,531.1701787181839,121.50472202361341
R2S_TRAIN_DD9B4E2C6133,1,470.79844783330043,97.4065783359755
R2S_TRAIN_7A89BDB77BD9,2,521.406127857458,138.98004745779915
R2S_TRAIN_6BC52F71F4CC,2,459.7685010488865,113.01411397772627
R2S_TRAIN_5E233238AA22,1,653.1014892591849,170.00488204739966
R2S_TRAIN_C790DD8D5DE2,2,522.7101412497339,120.09443768195194
R2S_TRAIN_8D0376EF5026,1,538.8335898809928,123.78522634274667
R2S_TRAIN_0FAF8F47D5F7,2,721.551017903457,163.06243068334072
R2S_TRAIN_81B23FCD5892,2,611.8814131034992,128.37538105986542
R2S_TRAIN_80B49AA999FD,2,757.4557357382336,202.47000000000025
R2S_TRAIN_6EB892B17333,1,438.1514268669378,111.22603278168057
R2S_TRAIN_150CE2502674,2,605.1650135128228,139.42360045720295
R2S_TRAIN_DDE9F8A8B070,1,329.8214003674316,79.79892106811964
R2S_TRAIN_4FB47BD7B441,2,439.09652665541336,110.01325823087643
R2S_TRAIN_3188AE8DAD25,1,608.9400446510836,158.5373168637364
R2S_TRAIN_CBD1B50BCE92,2,581.18325162414,137.71303255157488
R2S_TRAIN_BE316F31F2FB,2,601.3231655563743,141.69396690964442
R2S_TRAIN_DCE59FCD5783,1,530.046148899539,140.29611609922318
R2S_TRAIN_81EC67EAB4A1,2,427.9588546992193,91.01989673262314
R2S_TRAIN_39699CCBE01A,1,383.1799662749313,100.45634257102076
R2S_TRAIN_BA0D655B698D,2,495.1865480335794,125.64298758894495
R2S_TRAIN_C2EED568572E,1,387.49159952920286,90.25772665031658
R2S_TRAIN_0AD7A053DE10,1,385.2763677465071,79.71103450974344
R2S_TRAIN_980981A0BC24,2,514.9531601113869,117.30101887345187
R2S_TRAIN_58FCD802B4D2,2,590.110221794614,134.01606832501093
R2S_TRAIN_F4E10D1C1006,2,396.9960573737256,92.14423224413494
R2S_TRAIN_0907DDDA27D9,1,541.0801956079165,127.80865655176079
R2S_TRAIN_461817054EA0,1,441.095596293492,106.92499518173365
R2S_TRAIN_CF480B87F043,2,544.0604764159752,123.30918983224679
R2S_TRAIN_854378DEFC8F,1,593.7205932216078,158.4243008501723
R2S_TRAIN_D24EA4209279,2,490.27084388942967,126.10302729714748
R2S_TRAIN_BFA49C8A8D68,2,457.19356843153207,112.38448767086115
R2S_TRAIN_727D7725A180,1,460.72249848171043,115.10668755388814
R2S_TRAIN_032197FFF400,2,647.0261609315179,157.57970101901518
R2S_TRAIN_5F6AE1386978,2,589.263073959608,146.73983715747283
R2S_TRAIN_B1EC1FB760F8,2,346.1772890946134,74.07843713496905
R2S_TRAIN_302F5189A01C,1,548.8304300511585,127.6715743212832
R2S_TRAIN_E902847D27C5,2,303.05010127078543,71.8986423617716
R2S_TRAIN_6C5E116829B4,1,602.4552924715866,138.28306616371933
R2S_TRAIN_8F1CEA0ED408,1,510.2284178596772,147.24555591835116
R2S_TRAIN_1DCB222B8861,2,571.6718347455123,149.12682270521498
R2S_TRAIN_D6B595B5E2FC,2,534.2216276351268,127.7744661531361
