clock,air_volume,cold_air_press,hot_air_press,oxygen,hot_air_temp,coal_rate,humidity,gas_rate,furnace_top_press,upper_press_diff,lower_press_diff,total_press_diff,air_press_ratio,furnace_top_temp_avg,air_speed,furnace_throat_temp
2025-01-01 16:00:00,4336.5104,398.3098,387.2221,14984.9072,1181.9146,45.125,3.8278,45.5847,219.9415,49.4795,117.8002,167.2797,25.9311,123.71365,297.4149,139.7483
2025-01-01 17:00:00,4279.4006,396.0805,384.6658,15262.996,1180.1535,45.3125,4.059,46.0138,219.9366,48.1457,116.583,164.7286,25.9865,123.317575,294.783,137.6395
2025-01-01 18:00:00,4309.4366,393.0801,382.0196,15247.7822,1182.3232,45.625,4.4959,45.2472,219.9635,48.504,113.5502,162.0541,26.6067,133.676325,298.7418,134.7618
2025-01-01 19:00:00,4277.7193,392.1337,380.8256,15122.2376,1181.9053,45.625,4.974,45.3357,219.9213,49.3663,111.5388,160.9051,26.5935,130.31845,297.1063,132.6858
2025-01-01 20:00:00,4345.4265,398.6349,387.5543,15197.9214,1181.6599,45.25,4.8711,45.1978,219.9932,50.4089,117.1546,167.5636,25.9422,143.788775,297.8296,138.6819
2025-01-01 21:00:00,4316.9832,395.9264,384.4218,15457.8297,1179.8621,44.625,4.7417,45.0629,219.9772,50.6285,113.8186,164.4482,26.2561,136.825225,297.5183,138.0161
2025-01-01 22:00:00,4333.0936,395.377,384.3126,15274.0035,1180.8618,44.8125,4.8345,45.2935,219.9624,49.6719,114.6784,164.3503,26.3765,141.94215,299.0098,139.7325
2025-01-01 23:00:00,4339.4091,396.3397,384.7792,15508.1454,1179.4669,44.625,4.781,45.3125,219.9683,49.8183,114.9882,164.8065,26.3344,138.925075,298.8074,140.3292
2025-01-02 00:00:00,4347.2809,394.4448,383.307,15121.4904,1180.7864,44.5625,4.706,45.0937,219.9249,47.6122,115.7675,163.3807,26.6147,138.155275,300.5624,136.0936
2025-01-02 01:00:00,4293.3453,395.533,384.1273,14938.7543,1179.707,44.875,4.8035,45.4763,219.9082,48.25,115.9725,164.2219,26.1584,135.572225,296.1044,131.7382
2025-01-02 02:00:00,4324.6914,396.4887,385.4865,14889.5042,1180.48,45.0,4.8108,45.4501,219.936,49.0863,116.4651,165.5513,26.1346,136.76495,297.6529,133.4181
2025-01-02 03:00:00,4276.7245,397.8384,386.5018,14970.1915,1179.0296,43.875,4.6793,45.0477,219.9651,48.6096,117.9285,166.5381,25.6896,138.10725,293.4384,140.415
2025-01-02 04:00:00,4351.8419,393.0745,381.8692,15152.8033,1181.4583,44.125,4.6106,44.8321,219.8778,48.9431,113.0494,161.9925,26.8761,137.35915,301.8661,141.5909
2025-01-02 05:00:00,4248.6723,392.4993,381.2605,14906.8759,1179.2911,43.9375,4.3608,45.2399,219.9133,51.9037,109.4426,161.3463,26.3459,136.29685,294.7273,143.1366
2025-01-02 06:00:00,4333.0134,395.7036,384.7252,14774.5151,1180.6499,44.0,4.3412,45.6677,219.9823,52.0113,112.732,164.7433,26.3202,133.530575,298.8265,143.9441
2025-01-02 07:00:00,4281.2999,393.7871,382.4232,14853.5542,1177.6072,43.875,4.665,44.9394,219.893,50.3743,112.1555,162.5299,26.346,139.87165,296.2374,145.2331
2025-01-02 08:00:00,4340.2858,395.7378,384.667,14999.2231,1179.6609,44.8125,4.89,45.3129,219.9707,49.2672,115.4308,164.698,26.3653,144.238075,299.3348,138.281
2025-01-02 09:00:00,4273.7219,394.3338,383.0881,15061.3252,1177.5565,46.625,5.0606,45.3032,219.9651,48.8659,114.2577,163.1237,26.2034,138.2819,295.3297,133.3084
2025-01-02 10:00:00,4321.2721,392.764,381.7986,15257.5108,1180.0367,44.8125,5.583,45.5593,219.9364,48.5689,113.2945,161.8634,26.712,129.891525,299.7532,137.4473
2025-01-02 11:00:00,4265.7371,393.8927,382.5883,15267.8241,1178.2098,45.25,5.8654,45.9374,219.9027,51.7904,110.898,162.6884,26.2316,128.952525,295.0775,140.8214
2025-01-02 12:00:00,4282.0738,398.4707,387.6071,15281.3781,1180.4381,42.125,5.9576,46.3011,219.9077,51.0236,116.6748,167.6984,25.5427,127.187675,293.5117,145.0919
2025-01-02 13:00:00,4236.9908,399.4323,388.218,15239.5949,1179.9751,42.375,5.8127,45.5142,220.0067,49.9016,118.3066,168.2082,25.1967,131.584175,289.7066,144.0844
2025-01-02 14:00:00,4289.0998,400.6478,389.8207,15148.6623,1182.1551,44.75,5.26,45.9294,219.9409,51.3284,118.5526,169.8811,25.2587,126.343225,292.6806,140.219
2025-01-02 15:00:00,4243.3841,399.313,388.173,15074.8113,1180.5199,45.3125,5.0995,45.8774,219.9172,50.9037,117.3528,168.2565,25.2244,123.118675,290.1901,138.8654
2025-01-02 16:00:00,4333.4239,400.2254,389.1746,15055.5935,1182.2765,45.625,4.8026,45.637,219.9792,49.7549,119.4367,169.1916,25.6188,130.89765,296.0489,142.1066
2025-01-02 17:00:00,4307.9576,392.5847,380.9465,15109.632,1180.3207,45.4375,4.5462,45.8474,219.9383,48.7884,112.2222,161.0106,26.7591,122.5949,298.9479,137.2099
2025-01-02 18:00:00,4306.9067,392.4376,381.4163,15210.7225,1182.7522,44.375,4.4396,45.8535,219.8988,48.3742,113.1389,161.5094,26.6825,124.78945,299.0757,136.1888
2025-01-02 19:00:00,4181.8361,392.4633,381.5337,15198.0775,1180.2453,43.5625,4.3825,46.1223,219.9492,48.6663,112.9157,161.5824,25.8914,133.199675,289.8308,135.8642
2025-01-02 20:00:00,4265.3019,393.4022,382.589,15435.1865,1182.3423,42.875,4.7288,45.7747,219.9849,47.9372,114.6675,162.603,26.2401,132.97115,295.3929,137.9373
2025-01-02 21:00:00,4231.1249,391.5456,380.3266,15142.7336,1179.0428,42.875,4.9356,45.7635,219.8841,48.2605,112.1842,160.4392,26.3777,134.167,294.0568,140.8762
2025-01-02 22:00:00,4249.0337,389.8859,379.1073,15004.0102,1180.6122,43.0625,4.9489,46.702,219.9367,48.317,110.8504,159.169,26.7083,131.646725,296.3905,138.7959
2025-01-02 23:00:00,4259.2373,393.6212,382.4006,14976.7825,1179.6871,43.875,4.8762,46.3007,219.9556,48.3734,114.0748,162.4482,26.2243,133.248975,294.7253,141.1528
2025-01-03 00:00:00,4295.2684,393.3694,382.5209,15071.6758,1181.8913,44.125,5.1929,46.3401,219.9715,47.9979,114.5535,162.5495,26.4309,135.833575,297.5656,137.9791
2025-01-03 01:00:00,4257.0739,390.3906,379.1572,15226.8969,1178.5276,43.375,5.8727,46.3044,219.915,48.0861,111.1602,159.2462,26.7413,130.5332,296.549,134.153
2025-01-03 02:00:00,4303.9184,392.395,381.5358,15017.4939,1180.6057,43.5,5.9875,46.3918,219.9658,48.7481,112.8215,161.5697,26.6476,126.828625,298.6579,131.1639
2025-01-03 03:00:00,4250.6279,391.9853,380.8136,14968.7896,1179.2732,44.875,6.188,46.4928,219.965,48.0332,112.8163,160.8495,26.4301,128.5457,295.1909,128.6336
2025-01-03 04:00:00,4302.9598,393.4393,382.6125,15364.8489,1181.6774,44.4375,5.9744,46.6376,219.9478,47.6453,115.0204,162.6657,26.4637,126.9739,297.9343,132.0525
2025-01-03 05:00:00,4266.9295,392.1643,380.8786,15228.2477,1178.9497,44.75,5.9555,46.4581,219.9015,47.2749,113.7023,160.9771,26.5096,128.900975,296.2494,133.6119
2025-01-03 06:00:00,4299.9777,392.7826,381.9132,15293.5928,1180.279,44.25,6.1297,46.3013,219.9419,47.6289,114.342,161.9709,26.5582,127.38125,298.1692,138.1556
2025-01-03 07:00:00,4249.5676,395.0448,383.9704,15111.6763,1178.8985,44.5625,6.0339,46.241,219.9453,48.4986,115.5264,164.0251,25.9238,131.347975,293.1607,140.49
2025-01-03 08:00:00,4297.6963,394.1162,383.2826,15234.9129,1179.9423,44.5,5.8724,46.0185,219.9387,47.2742,116.0707,163.3449,26.3199,128.4659,297.1362,140.2624
2025-01-03 09:00:00,4278.4189,391.3522,380.0151,15250.0994,1178.7886,44.9375,5.7779,45.9267,219.8942,46.9118,113.2082,160.12,26.731,134.27735,297.5908,141.2842
2025-01-03 10:00:00,4291.6752,393.5023,382.6251,15345.7287,1180.1808,46.0625,5.8424,45.727,219.8969,48.2385,114.4885,162.7271,26.3846,129.6469,297.1913,137.2674
2025-01-03 11:00:00,4259.294,394.735,383.5343,15247.1695,1179.3969,45.0,5.9798,45.8689,219.9832,49.9329,113.6184,163.5513,26.0464,137.274325,294.0832,138.5679
2025-01-03 12:00:00,4317.4012,392.389,381.4073,15271.3281,1180.9341,45.125,5.8137,45.9316,219.9305,48.6161,112.8592,161.4753,26.7494,130.976575,299.711,139.9887
2025-01-03 13:00:00,4257.5687,391.3805,380.079,15137.0206,1179.934,45.375,5.7942,46.0207,219.9782,47.7876,112.3139,160.1015,26.6062,125.305075,296.0822,143.1098
2025-01-03 14:00:00,4325.1124,392.2921,381.2107,15246.0017,1181.5952,45.125,5.6852,45.8931,219.9578,48.5512,112.6999,161.2511,26.8314,129.712275,300.3491,146.2715
2025-01-03 15:00:00,4300.7504,394.0052,382.5743,14957.2784,1180.324,45.0625,5.4385,46.1166,219.9184,48.5089,114.1459,162.6548,26.448,121.574275,297.5771,147.6637
2025-01-03 16:00:00,4340.4524,395.244,384.344,14781.3776,1181.8213,45.0,5.4463,45.7863,219.9493,48.5117,115.8826,164.3943,26.4092,126.7976,299.4916,148.3336
2025-01-03 17:00:00,4326.5362,396.1438,384.6545,14881.747,1179.7346,44.875,5.2601,45.7906,219.9545,47.9495,116.7502,164.6998,26.2788,129.94055,298.0004,148.1192
2025-01-03 18:00:00,4294.8341,389.3002,378.3711,14046.0553,1182.0128,46.75,5.1664,46.2155,219.9338,45.1344,113.302,158.4363,27.1105,114.868825,300.0153,141.7219
2025-01-03 19:00:00,4243.5049,390.8922,379.7187,11875.4126,1180.2677,45.0,5.2422,46.7768,219.8776,48.4048,111.433,159.8376,26.5546,122.46295,295.3465,143.6576
2025-01-03 20:00:00,4237.5099,388.0819,377.3012,10275.0439,1182.3494,42.125,5.3078,47.568,219.9196,47.4357,109.9492,157.3856,26.9441,133.18895,296.7246,148.8419
2025-01-03 21:00:00,4239.3308,389.4524,378.2676,10222.3533,1179.8665,41.5,5.3009,47.5862,219.9461,46.7362,111.5844,158.3201,26.7824,132.3925,295.8263,154.381
2025-01-03 22:00:00,4258.846,389.6456,378.7704,9903.9213,1181.1895,42.5,5.1285,47.4161,219.9506,47.4272,111.3967,158.8211,26.8217,135.7826,297.3084,160.9708
2025-01-03 23:00:00,4228.9114,393.5095,382.4083,10105.0926,1179.4254,43.625,4.8858,46.9929,219.9415,48.1474,114.3175,162.4678,26.031,140.758375,292.641,162.5508
2025-01-04 00:00:00,4265.1478,389.8221,379.0758,10141.9634,1181.8628,43.4375,4.6299,47.1726,219.942,47.681,111.4508,159.1336,26.8129,138.557475,297.5722,162.3492
2025-01-04 01:00:00,4232.1272,390.0175,378.9399,10087.4637,1179.5141,43.5625,4.7961,47.3609,219.9054,47.4716,111.5632,159.0347,26.617,145.238525,294.895,158.8446
2025-01-04 02:00:00,4244.8161,389.0046,378.2522,10094.0608,1181.3193,44.125,5.2596,47.3044,219.9497,48.819,109.4847,158.3037,26.8199,138.5227,296.6587,154.3061
2025-01-04 03:00:00,4197.4346,388.6947,377.7439,10142.4225,1178.7542,44.5,5.4922,47.8282,219.9816,47.8083,109.9527,157.761,26.6188,132.296275,293.3006,149.8509
2025-01-04 04:00:00,4254.6965,388.977,378.2084,10086.7577,1180.4639,44.25,5.2542,48.2262,219.935,47.8621,110.4108,158.2729,26.8898,133.174925,297.3432,152.3083
2025-01-04 05:00:00,4201.1639,389.0712,378.0776,10067.8016,1178.1265,45.375,5.4447,48.6081,219.9575,47.7247,110.3939,158.1186,26.575,129.96475,293.3175,157.8786
2025-01-04 06:00:00,4243.4778,390.7272,380.0933,10203.7961,1180.3357,44.25,5.56,48.6374,219.9524,47.6111,112.529,160.1401,26.5015,133.061925,295.3762,166.9808
2025-01-04 07:00:00,4183.5872,390.8846,379.9627,10228.3087,1178.277,44.3125,5.666,48.5929,219.9772,48.7263,111.2556,159.9819,26.1553,136.3815,290.9585,177.6118
2025-01-04 08:00:00,4261.1005,393.4992,382.7433,10274.9707,1180.609,43.1875,5.6576,48.391,219.908,49.5486,113.2863,162.8349,26.1731,139.058175,295.0062,181.2556
2025-01-04 09:00:00,4222.8856,393.793,382.7545,9404.6166,1178.0199,43.125,5.7088,48.5328,219.9192,49.3436,113.4908,162.8344,25.9385,142.787825,291.9871,178.7404
2025-01-04 10:00:00,4243.8622,391.5277,380.7493,9256.9289,1179.7271,43.0,5.8197,48.5182,219.8868,48.2494,112.6115,160.8609,26.3907,129.604125,294.9732,168.5917
2025-01-04 11:00:00,4210.3503,395.19,384.1689,9236.7388,1178.3644,44.0,6.0741,48.6291,219.9549,48.9242,115.2895,164.2137,25.643,133.624375,290.3316,166.5535
2025-01-04 12:00:00,4235.8122,394.5657,383.7562,9219.3749,1180.9059,44.125,6.0075,48.5246,219.9406,50.0747,113.7409,163.8156,25.8641,136.612275,292.5909,168.1018
2025-01-04 13:00:00,4192.8085,397.958,387.0735,9129.7874,1179.6813,44.5,5.9411,48.713,219.9542,52.1667,114.9513,167.118,25.0966,145.873775,287.379,176.8653
2025-01-04 14:00:00,4229.1566,399.5327,388.8248,9076.8879,1181.1731,44.0625,6.1752,48.5095,219.9743,50.7693,118.0812,168.8504,25.0561,152.703925,289.1016,186.3192
2025-01-04 15:00:00,4191.5199,397.4678,386.4458,9157.8265,1180.1525,42.875,6.1092,48.2725,219.9342,49.0623,117.4496,166.5119,25.1805,151.05815,287.7064,187.9139
2025-01-04 16:00:00,4234.6168,398.3068,387.5885,8910.1586,1182.5918,42.625,5.989,48.5945,219.9623,50.4963,117.1287,167.6241,25.2667,158.434275,290.2128,188.786
2025-01-04 17:00:00,4200.7732,395.1944,384.0645,9250.2789,1180.5081,40.875,5.7516,48.6046,219.9617,50.3695,113.7342,164.1037,25.6042,160.766925,289.7012,185.5309
2025-01-04 18:00:00,4201.3179,394.538,383.8006,9372.7863,1181.2246,43.5,5.7025,48.5935,219.9261,50.2245,113.6465,163.8743,25.6484,154.5615,290.2064,183.0012
2025-01-04 19:00:00,4185.588,395.5786,384.4908,9454.2337,1180.4167,41.75,5.8271,48.5101,220.013,50.3444,114.1394,164.4798,25.4505,174.9339,288.48,185.5223
2025-01-04 20:00:00,4230.6131,395.8582,385.0128,9717.099,1181.9143,41.375,6.1149,48.4472,219.9037,50.2896,114.8176,165.1062,25.6306,157.528725,291.4185,190.9232
2025-01-04 21:00:00,4178.1897,397.3518,386.3241,9682.3163,1180.596,41.625,6.2841,48.4511,219.9713,49.5657,116.7803,166.345,25.1178,161.568525,286.8302,202.6775
2025-01-04 22:00:00,4222.2566,396.7353,386.0216,10049.4397,1181.9477,41.125,6.1626,48.3402,219.9632,50.72,115.3432,166.0616,25.4307,158.404375,290.3972,205.6058
2025-01-04 23:00:00,4179.8034,399.9123,388.9791,10016.0599,1180.0092,41.25,5.9751,48.5338,219.9182,52.7815,116.2811,169.0617,24.7284,160.761075,285.3332,204.7313
2025-01-05 00:00:00,4206.3803,397.5312,386.9099,9584.2103,1181.5033,40.875,5.7423,48.6031,219.9515,50.6673,116.2927,166.96,25.1965,163.96455,288.7017,199.7377
2025-01-05 01:00:00,4161.0085,400.0644,389.228,9868.7264,1179.4838,41.125,5.8308,48.6035,219.9096,50.7626,118.5566,169.3192,24.5811,153.084875,283.9725,190.6208
2025-01-05 02:00:00,4138.1674,402.2653,392.8295,9677.6578,1143.3829,39.625,5.6497,48.3031,219.906,52.7057,120.2176,172.9232,23.9413,167.909,272.7274,190.4601
2025-01-05 03:00:00,4125.912,396.2083,386.096,9757.7359,1142.2779,39.625,5.6128,48.0762,220.0087,53.6361,112.4519,166.0879,24.851,161.3925,275.9672,186.4142
2025-01-05 04:00:00,4261.3246,399.8302,389.074,9846.6414,1172.6514,43.25,5.4819,48.1493,219.912,52.8027,116.3613,169.164,25.1961,142.9295,289.877,183.763
2025-01-05 05:00:00,4191.7038,398.0289,387.0565,10105.1094,1177.6121,43.1875,5.1055,48.1887,219.9466,52.9513,114.1556,167.1069,25.0906,152.993525,287.4044,193.2119
2025-01-05 06:00:00,4221.6284,396.596,386.0028,10606.29,1179.2075,41.625,5.069,48.194,219.9402,55.0321,111.0308,166.0628,25.4311,151.15935,290.3125,200.743
2025-01-05 07:00:00,4211.6821,399.7631,388.7251,10461.1402,1177.9351,40.875,5.0496,48.4469,219.9374,53.4414,115.3477,168.7891,24.9565,141.951325,287.6892,195.0472
2025-01-05 08:00:00,4249.1685,398.9538,388.1771,9959.1959,1180.412,42.4375,5.2097,48.2638,219.9225,50.7225,117.5303,168.2528,25.2621,139.739525,290.8825,186.0002
2025-01-05 09:00:00,4194.2384,401.7354,390.8595,9993.0224,1178.4868,42.4375,5.2143,48.2633,219.9213,50.4313,120.5083,170.9396,24.5427,133.9926,285.2842,179.3737
2025-01-05 10:00:00,4230.4252,400.9986,390.4159,10992.7455,1180.1347,35.1875,5.3873,48.2646,219.8934,50.4673,120.055,170.5223,24.8179,132.754,288.2606,174.3897
2025-01-05 11:00:00,4134.893,403.1189,392.4884,10973.5414,1179.3283,44.625,5.7109,48.2992,219.9421,49.0853,123.4579,172.5432,23.9695,125.083025,280.3842,167.0589
2025-01-05 12:00:00,4221.4217,400.8643,390.2572,11252.0761,1180.9696,45.0,5.556,48.1617,219.9792,48.5094,121.7692,170.2787,24.7955,132.719975,287.7164,166.1477
2025-01-05 13:00:00,4241.425,395.6925,384.3571,11171.3406,1179.9241,43.625,5.3748,47.8913,219.9953,52.5368,111.8235,164.3604,25.8188,156.6983,292.3679,178.1636
2025-01-05 14:00:00,4244.2433,394.4293,383.6271,10776.2027,1180.9158,45.0,5.6131,47.5677,219.9699,52.326,111.3324,163.6584,25.9404,146.184975,293.2129,178.2059
2025-01-05 15:00:00,4093.6166,385.3877,374.6367,10642.9453,1180.3584,45.9375,5.3165,46.8355,218.9792,53.318,102.3409,155.6589,26.317,145.2443,288.0661,178.6733
2025-01-05 16:00:00,3922.9584,381.9904,372.4222,10278.7636,1180.8852,45.875,5.0745,48.3623,214.9019,46.0037,111.5149,157.5186,24.9882,123.983975,277.4867,163.3258
2025-01-05 17:00:00,4028.6848,388.994,378.5182,10793.1836,1179.7846,46.1875,4.9935,47.4397,216.5062,52.2267,109.7843,162.0111,24.8725,134.571375,281.117,158.0992
2025-01-05 18:00:00,3985.2584,386.1299,376.3217,10865.9522,1181.248,44.3125,4.9365,47.9845,213.4687,46.4148,116.4389,162.8559,24.5166,132.754225,279.6395,155.0566
2025-01-05 19:00:00,4187.8386,394.9328,383.8392,11118.2501,1179.5931,42.125,5.3538,47.5919,218.7079,48.6798,116.4526,165.1302,25.3626,148.114475,288.9347,166.8119
2025-01-05 20:00:00,4218.7371,400.341,389.6848,11083.7372,1181.7486,43.5625,5.2529,47.5945,219.9295,47.4446,122.315,169.7606,24.8655,145.6955,287.9351,166.7452
2025-01-05 21:00:00,4212.1696,401.6006,390.5695,11140.6198,1179.4488,42.125,5.3987,47.6795,219.9423,48.6282,121.995,170.6249,24.6943,146.11495,286.7016,170.6127
2025-01-05 22:00:00,4186.3888,399.9825,389.7575,11139.7648,1170.7809,42.375,5.4111,47.8305,219.9146,46.4299,123.4104,169.8403,24.6569,149.217025,283.22,171.6384
2025-01-05 23:00:00,4148.2491,402.3472,392.1907,10987.488,1152.1928,41.875,5.3918,47.4893,219.5234,46.7079,125.9644,172.6793,24.0261,149.934625,275.6815,175.2831
2025-01-06 00:00:00,4206.284,402.3308,392.3302,10865.2328,1152.5437,41.25,5.2761,47.551,219.0724,48.8317,124.4236,173.2565,24.2771,148.512025,279.6782,184.1117
2025-01-06 01:00:00,4157.1666,402.9409,392.7364,10755.1267,1151.7543,40.3125,5.4103,47.9258,219.9086,48.257,124.5743,172.8329,24.0614,157.502475,275.9821,187.3136
2025-01-06 02:00:00,4150.1224,401.0042,391.2056,11167.7002,1148.8251,39.5625,5.3977,47.4861,218.5515,47.9744,124.6755,172.6499,24.0429,152.922,275.9226,190.0469
2025-01-06 03:00:00,4144.7514,395.9727,385.826,8370.9471,1142.4794,37.5,4.906,48.0217,217.9316,48.0546,119.8399,167.8945,24.6893,156.7162,277.1899,190.7151
2025-01-06 04:00:00,4153.1005,393.5875,383.2646,5786.3149,1161.7039,36.0,4.5073,47.6772,217.956,47.0831,118.2245,165.3076,25.1307,157.66675,283.3589,186.6944
2025-01-06 05:00:00,4069.8687,394.0094,383.4407,5324.7507,1179.01,36.75,3.9633,47.5918,217.8757,47.6937,117.8738,165.5675,24.608,147.305825,281.075,181.9357
2025-01-06 06:00:00,4053.3267,393.2972,383.182,5090.94,1180.8278,37.0,3.8727,48.1217,217.9533,48.3717,116.8556,165.2273,24.5453,155.487175,280.3641,188.1191
2025-01-06 07:00:00,3999.0882,390.6139,380.3014,5164.9798,1179.4054,37.5,3.7905,48.1604,218.002,52.0698,110.2297,162.2995,24.6652,174.95585,278.0459,195.1546
2025-01-06 08:00:00,4060.5755,387.5759,377.2651,5192.5382,1179.2466,35.625,3.9489,48.1448,217.985,49.8969,109.3838,159.2807,25.5023,181.724425,284.0283,203.8268
2025-01-06 09:00:00,3889.7247,380.7458,370.8379,5254.4036,1179.6087,35.375,3.8626,47.9135,218.3027,51.0576,101.4785,152.5361,25.5742,197.447875,276.049,196.7223
2025-01-06 10:00:00,3795.1086,364.4783,355.0505,5330.4859,1180.3926,35.75,3.8355,47.6019,215.9016,48.338,90.8131,139.1512,27.3326,178.135725,278.7864,187.894
2025-01-06 11:00:00,3780.2581,374.2977,364.6658,5293.2481,1179.4139,36.5625,3.8616,48.2905,215.9585,49.8814,98.8256,148.707,25.4286,166.05995,271.5936,187.2284
2025-01-06 12:00:00,3742.6767,367.9816,359.3044,5246.9654,1152.9417,31.75,3.7139,48.1596,212.8736,49.1577,97.2739,146.4316,25.6936,184.023125,266.7439,188.3955
2025-01-06 13:00:00,3934.9614,365.7778,356.0096,5217.96,1138.1114,32.25,3.6665,47.8072,214.4151,46.4783,95.1166,141.5948,27.8148,170.520975,279.3072,188.5784
2025-01-06 14:00:00,4066.5968,382.7093,372.2221,5306.967,1176.6004,42.6875,3.0823,47.8964,219.033,49.8822,103.3123,153.1944,26.5679,165.692025,287.2385,190.8989
2025-01-06 15:00:00,3999.351,390.6009,380.1747,5195.9673,1180.6732,41.4375,3.0447,48.0702,219.974,51.9498,108.2514,160.2012,24.9697,170.10555,278.1357,209.0579
2025-01-06 16:00:00,4013.9303,388.0008,377.846,5182.3461,1181.1645,38.0625,3.0004,48.7079,219.9827,51.9252,105.9372,157.8624,25.447,179.283575,280.6905,219.6944
2025-01-06 17:00:00,3939.9704,381.5226,371.0974,5084.8809,1179.4916,35.4375,2.8653,48.1702,217.2157,52.7132,101.1707,153.8839,25.6051,183.6284,279.1027,220.4045
2025-01-06 18:00:00,3921.7664,371.235,361.2742,5933.2118,1182.0403,38.9375,2.6938,47.8605,212.292,51.8014,97.1867,148.9881,26.3653,196.651475,284.2627,212.9373
2025-01-06 19:00:00,4011.787,379.0365,368.4622,7450.3615,1179.9398,40.125,2.3545,47.1026,214.9635,52.8702,100.6279,153.4979,26.1495,194.646875,285.9192,209.8425
2025-01-06 20:00:00,4105.0528,387.9681,377.6184,8598.5822,1180.9735,41.9375,2.2584,47.6312,216.9082,53.6554,107.0537,160.7092,25.5598,192.443125,287.2843,209.4026
2025-01-06 21:00:00,4076.6485,391.6832,381.1839,8992.6122,1179.2557,42.0,2.4541,47.7496,217.9513,52.8044,110.4218,163.235,24.9797,182.037475,282.8622,206.8434
2025-01-06 22:00:00,4151.8287,390.709,380.2612,9627.2971,1180.9924,42.0625,2.5366,46.7869,217.888,52.358,110.0136,162.3718,25.5787,183.491075,288.821,207.1751
2025-01-06 23:00:00,4102.2286,389.766,379.2289,9881.7522,1179.3257,42.0,2.5847,46.8982,217.8597,54.0764,107.2862,161.3681,25.4281,181.389875,285.7914,202.2488
2025-01-07 00:00:00,4041.2275,384.4737,374.5529,9661.2579,1179.8721,41.0,2.4887,47.0926,215.9439,53.1193,105.4906,158.6099,25.4905,174.799025,284.5654,197.5132
2025-01-07 01:00:00,3973.7724,382.8897,372.8086,9788.6891,1178.4345,39.125,2.4209,47.1002,215.9043,50.9156,105.9935,156.9093,25.3399,170.28455,280.6236,192.1639
2025-01-07 02:00:00,3966.2886,385.7397,376.1644,9735.0541,1179.6797,36.5,2.5149,47.3239,216.0112,54.5108,105.6424,160.1532,24.7936,162.733675,278.3688,193.811
2025-01-07 03:00:00,3692.995,362.0893,352.886,9497.272,1178.0471,35.8125,2.5329,46.8349,210.0602,57.2921,85.5335,142.8256,25.8963,173.38955,271.9626,190.2998
2025-01-07 04:00:00,3474.2424,340.6191,332.4064,9986.7917,1181.1607,34.125,2.597,46.9462,199.9778,49.6921,82.7363,132.4284,26.2983,173.99645,268.5392,180.9455
2025-01-07 05:00:00,3585.7803,349.7072,341.0387,9623.7687,1178.8046,35.25,2.612,46.1838,202.6451,49.2014,89.1942,138.3956,25.9592,161.515725,271.4905,180.7299
2025-01-07 06:00:00,3642.9837,354.119,345.5684,9342.5882,1179.9244,36.3125,2.8206,46.1949,207.9131,53.5274,84.1307,137.6581,26.5651,172.008125,273.2601,178.3277
2025-01-07 07:00:00,3727.851,349.9398,340.7405,9338.5541,1178.4738,36.3125,2.6813,45.8747,204.8184,48.7525,87.1705,135.923,27.5231,170.166225,282.3763,175.3508
2025-01-07 08:00:00,3962.8508,375.4484,365.8894,10224.5496,1179.4054,39.25,2.7612,46.4393,214.9797,50.4689,100.4392,150.9081,26.3296,165.95845,284.2017,182.2266
2025-01-07 09:00:00,3939.8538,382.394,372.6247,10247.3117,1178.0174,37.6875,2.8679,45.7371,214.8013,50.7121,107.1127,157.8248,24.9932,189.704,278.3245,176.9423
2025-01-07 10:00:00,3881.8431,366.8651,357.5964,10448.2708,1179.2719,37.125,2.9872,45.096,213.0987,50.4424,94.0561,144.4986,26.9637,184.666075,283.5443,161.353
2025-01-07 11:00:00,3812.4522,364.5406,355.0499,10326.911,1177.1026,37.75,3.152,46.7797,210.9035,53.7206,90.4264,144.147,26.5137,131.5472,279.7497,152.9654
2025-01-07 12:00:00,3550.0026,351.0716,342.7663,10305.1286,1179.2825,34.25,3.0038,47.0538,204.5184,51.9205,86.3217,138.2422,25.7273,165.3341,267.8755,167.4525
2025-01-07 13:00:00,3407.0927,336.5638,328.3638,8962.6382,1179.085,30.125,2.5082,45.7365,197.8761,52.8581,77.6307,130.4889,26.1953,170.859325,265.5649,170.9416
2025-01-07 14:00:00,3339.6708,340.2675,333.1321,8222.3991,1158.2275,28.25,2.3755,45.769,201.5051,51.6049,80.0231,131.6281,25.4481,193.536925,252.9323,183.2767
2025-01-07 15:00:00,3656.0547,357.8571,349.4859,8919.7264,1142.2283,29.125,2.4128,45.2674,210.4033,52.4307,86.6529,139.0836,26.3046,164.537025,264.0836,191.9846
2025-01-07 16:00:00,3903.4506,372.0501,363.1751,9427.6144,1142.7829,35.375,2.4984,46.0903,216.2059,53.3841,93.5859,146.9699,26.5791,160.454975,273.9587,195.6117
2025-01-07 17:00:00,3994.3965,380.1426,370.4034,10189.2989,1151.3931,36.875,2.4069,45.9588,217.8828,51.3544,101.1671,152.5215,26.1987,157.7805,277.9264,183.9937
2025-01-07 18:00:00,4007.4403,383.4619,373.6576,10265.5781,1179.802,36.9375,2.2606,45.8449,217.9571,53.0077,102.6937,155.7014,25.7516,167.271925,282.7092,175.7543
